Number of data:5000
Number of answers:5000
Epoch:0
Expected Out:[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
Actual Out:[0.6432378064831709, 0.13112101490555658, 0.6153765228029506, 0.39499811663656953, 0.6662293675490721, 0.8988016483734044, 0.467742178559201, 0.6170184957298689, 0.9763687886933308, 0.17818470411911272]
Expected Out:[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
Actual Out:[0.8163337650423259, 0.1525131895123295, 0.27422787000015647, 0.15760268920982304, 0.27810541487497276, 0.4610974873381354, 0.17196500405859722, 0.19043055091311345, 0.9692140589357018, 0.08694391110995676]
Expected Out:[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
Actual Out:[0.8623552787921219, 0.07473332052698566, 0.14796206381514188, 0.14908989389720542, 0.11472852420605228, 0.22015173071833127, 0.09176728822969234, 0.12745745651630017, 0.9427545705891869, 0.04816173029205436]
Expected Out:[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
Actual Out:[0.8729844480937148, 0.06129564905145814, 0.12122177378886519, 0.13609736602223957, 0.10169966212690164, 0.10721704495030739, 0.08527458679708574, 0.12947758171752288, 0.7451318577335309, 0.09717253521836272]
Expected Out:[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
Actual Out:[0.8769441099135583, 0.06438563531463143, 0.12901592366594236, 0.0639276137576755, 0.11191573730309852, 0.13631455889413369, 0.07608925196179006, 0.11098584176045567, 0.37765922435292326, 0.07796111172310764]
Expected Out:[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
Actual Out:[0.8729591432169292, 0.04870677191784361, 0.13284238283006952, 0.0676635330339937, 0.0806567367932593, 0.10681468150253907, 0.06469108434825765, 0.10990909850143343, 0.16298751848015366, 0.055223571958041305]
Expected Out:[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
Actual Out:[0.9417677482850139, 0.02836260453085261, 0.0624915062285151, 0.07886571852620743, 0.06768454274022719, 0.09915941073917982, 0.06157446044377097, 0.07287382536719185, 0.16878520093649466, 0.03239886771720958]
Expected Out:[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
Actual Out:[0.9372339140862233, 0.05134710236192711, 0.0817839624128274, 0.09200838551952709, 0.05157676583489899, 0.07640529675190497, 0.06585826134453278, 0.07274316311297124, 0.11313743989670556, 0.03285181501761456]
Expected Out:[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
Actual Out:[0.9440098410603492, 0.06483539829551704, 0.06729268874595239, 0.07337548204959916, 0.050102513596874815, 0.07060986735233644, 0.055987186318020854, 0.08208513515735509, 0.10115910022192384, 0.03912178784025153]
Expected Out:[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
Actual Out:[0.9414885902850372, 0.03304546020518706, 0.06899163405287725, 0.06762832781170991, 0.044018685206068615, 0.05664609976571879, 0.06417244607768138, 0.051525845749813115, 0.09323014353824978, 0.03957859899087133]
Expected Out:[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
Actual Out:[0.9381103905566193, 0.07046079111999362, 0.06827698936007444, 0.039120375196022336, 0.05015338318152614, 0.05069920793115301, 0.03974793021134554, 0.05872809148664679, 0.06527160546621813, 0.05128835963725909]
Expected Out:[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
Actual Out:[0.9280497827718667, 0.05099427005435035, 0.05067313046780899, 0.02972781308277999, 0.06010526941233255, 0.07490157823119914, 0.07922341048381883, 0.059615866939341955, 0.08007521641452646, 0.06007481995696226]
Expected Out:[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
Actual Out:[0.9477141073300794, 0.030869425819892684, 0.04962267193213738, 0.052222298333663625, 0.04050524355035459, 0.03833696606367275, 0.05722770877861278, 0.038373148568070635, 0.0578815755487589, 0.052147217887410245]
Expected Out:[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
Actual Out:[0.9475480849368507, 0.04786312975162038, 0.04066616377991004, 0.05215663119792954, 0.04609345134878237, 0.053072631137513225, 0.04131348709234018, 0.03533125514221756, 0.04957024946428037, 0.04515002973592278]
Expected Out:[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
Actual Out:[0.9464271139289929, 0.040252419911117165, 0.0477505260507893, 0.05099402081283184, 0.040848345843493096, 0.058434175251336824, 0.036974089282375326, 0.05330220956926087, 0.05323848833487834, 0.044824806724570364]
Expected Out:[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
Actual Out:[0.949305802440933, 0.025128078715754867, 0.05539511599645484, 0.04697960021237138, 0.053873558625248376, 0.07273207257949052, 0.031030245758244708, 0.05022088200064507, 0.04402325346195729, 0.043612416968485605]
Expected Out:[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
Actual Out:[0.9507137340148528, 0.02126639798815438, 0.04593879824380672, 0.04986192204395035, 0.04054269972396085, 0.051173251097261924, 0.0920539887463098, 0.04355818892916101, 0.04674936007484629, 0.027282685808736863]
Expected Out:[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
Actual Out:[0.9595919958948401, 0.040657334075160555, 0.05236715736231635, 0.042529122803899456, 0.04437826452345351, 0.0250428184018494, 0.03409397356746855, 0.02262367928243255, 0.06378339886670138, 0.015339141098276554]
Expected Out:[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
Actual Out:[0.9594198775591871, 0.025666954303387033, 0.04526681292908564, 0.044152285932507564, 0.03985058357235403, 0.0626657948860752, 0.022437396624210217, 0.07936924793743945, 0.028454216543566894, 0.05697664635898415]
Expected Out:[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
Actual Out:[0.9682000605824458, 0.02291760147116935, 0.026897652455536245, 0.03581041767464231, 0.03545105077383912, 0.04224414728484422, 0.04591891516823774, 0.03177335661963385, 0.05578717661285275, 0.027428314696594285]
Expected Out:[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
Actual Out:[0.9711566250981902, 0.041330269762499434, 0.03297415580040416, 0.04965247425614845, 0.03332308547786829, 0.02847156591229744, 0.03715154091003613, 0.03825007551625139, 0.038685621127099355, 0.0254691233996245]
Expected Out:[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
Actual Out:[0.9682424317991941, 0.054583394161588146, 0.03760824817656572, 0.033995024185910036, 0.0460031087794701, 0.04911386640415656, 0.0328937021504994, 0.043986114314902035, 0.047182642354789736, 0.033885498407454674]
Expected Out:[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
Actual Out:[0.9723730767328107, 0.024481651131834422, 0.033258715437661505, 0.061870407612788475, 0.03757797240734169, 0.036884222504743755, 0.057585301706551344, 0.03307557495834766, 0.028061053153367228, 0.03403367613628886]
Expected Out:[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
Actual Out:[0.9464805249090572, 0.04142780053293708, 0.012516215151419504, 0.04435083627851827, 0.026347203203328087, 0.07044527945343833, 0.058851554804607104, 0.08934294499670406, 0.026562152733671445, 0.028107192092064304]
Expected Out:[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
Actual Out:[0.745313032379812, 0.03985736318478623, 0.023546054755423988, 0.05611184437532625, 0.03497875220515001, 0.05232483380523063, 0.0493342817519143, 0.05126822073218407, 0.02420596754456878, 0.04061871818113242]
Expected Out:[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
Actual Out:[0.24252209527796104, 0.1526363783465128, 0.029974460011248184, 0.05208000729756697, 0.035118217655849285, 0.05456939862921346, 0.04548935083462466, 0.05980803394490571, 0.022320883747125972, 0.04023728934619608]
Expected Out:[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
Actual Out:[0.12307654815044797, 0.6601674324667977, 0.03099085556024384, 0.0319183213638752, 0.028264502646098, 0.04827050398483157, 0.034002248516326675, 0.0537312142945065, 0.03080544614908763, 0.02606394894546764]
Expected Out:[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
Actual Out:[0.1103021300727999, 0.8238554810419009, 0.03552222383396466, 0.038477955791170436, 0.032705754086797725, 0.05327007634364289, 0.03911242451871709, 0.04436810703947924, 0.026525319132756173, 0.040568531902244985]
Expected Out:[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
Actual Out:[0.1334152541593306, 0.8755818108132436, 0.016407856954372687, 0.04024201994126962, 0.026835943319029495, 0.04805702927549598, 0.04450365987653253, 0.05291747654944744, 0.02977249467248901, 0.019414876588951066]
Expected Out:[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
Actual Out:[0.07103675048271334, 0.8378460569067296, 0.03438415940459353, 0.04900124847653968, 0.03066329318604289, 0.03423618688389175, 0.03712453634583832, 0.037285988657577686, 0.024970760902632214, 0.03264824833211344]
Expected Out:[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
Actual Out:[0.09622840745727737, 0.9289732800592596, 0.022030815927745192, 0.0285304032325929, 0.028378765373625315, 0.05195898965479514, 0.03922694065884073, 0.04514352757846328, 0.025403521657030442, 0.02266503284445681]
Expected Out:[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
Actual Out:[0.056275735950049914, 0.9177565925887519, 0.03405952650603728, 0.030485809973137545, 0.027282538923157667, 0.04693900104399875, 0.029091128657796932, 0.05937864620304432, 0.0210427606149074, 0.03592463145469291]
Expected Out:[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
Actual Out:[0.09535366561272475, 0.9381436083966852, 0.01569866216019842, 0.033747097972959564, 0.03014490967928164, 0.0513697762142146, 0.04629439540806114, 0.05312496703732051, 0.028100480875986156, 0.020161202147467357]
Expected Out:[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
Actual Out:[0.04747168023126297, 0.9214420152906755, 0.03453143008813117, 0.03099619291180607, 0.031242157608325445, 0.04708021900794996, 0.029565646001308787, 0.050890497400167524, 0.019883012842319386, 0.038781913982483686]
Expected Out:[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
Actual Out:[0.06686376618985473, 0.9507466856032015, 0.021134233971413088, 0.026280455803437748, 0.03385194036218155, 0.0514619083504156, 0.03754784682856599, 0.051382457080266924, 0.027344819472272575, 0.020854552250172156]
Expected Out:[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
Actual Out:[0.06386689449232143, 0.9537764337478293, 0.024370435011222213, 0.021774272128582413, 0.032181677180135745, 0.041122124661706186, 0.03616085221505923, 0.043275161706104986, 0.02190623450269968, 0.02421151801205857]
Expected Out:[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
Actual Out:[0.05165228279129801, 0.9495913905392854, 0.024457771336066816, 0.01967444647612641, 0.034862963160394125, 0.04284462885841003, 0.031163386077546595, 0.038248407763554225, 0.020295566772092433, 0.021383115573980514]
Expected Out:[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
Actual Out:[0.038907551381949096, 0.9186697057394814, 0.04452778759666372, 0.03218212790408169, 0.029613854458251678, 0.035520016960593544, 0.018468766522201623, 0.03250811537506338, 0.022400564901454825, 0.03381068933964691]
Expected Out:[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
